Hotel,Average_Rating
Comfort Suites NW Lakeline,4.0
Comfort Suites Near Seaworld,4.424242424242424
Comfort Suites North,3.933333333333333
Comfort Suites North IH 35,4.136363636363637
Comfort Suites Park Central,3.5
Comfort Suites Phoenix / MetroCenter,4.208333333333333
Comfort Suites San Antonio NW Near Six Flags,4.65
Comfort Suites San Antonio at Rittiman,3.8333333333333335
Comfort Suites Stone Oak,4.571428571428571
Comfort Suites University Area,3.1739130434782608
Comfort Suites West Energy Corridor,4.2
Comfort Suites Westchase,4.111111111111111
Comfort Suites Willowbrook / Technology Corridor,3.8
Comfort Suites at Lake Worth,4.0
Commodore Hotel,1.4
Congress Plaza Hotel,2.7669172932330826
Conrad Chicago,4.665557404326123
Conrad Indianapolis,4.737410071942446
Conrad New York,4.6183206106870225
Constitution Inn,3.1866666666666665
Continental Inn,4.0
Continental Plaza Seattle,3.0
Conwell Inn,3.973684210526316
Cooper Hotel & Conference Center,4.142857142857143
Copley House,3.0080645161290325
Copley Square Hotel,4.185393258426966
Coral Motel,3.6666666666666665
Coral Sands Motel,3.327272727272727
Corktown Inn,2.423076923076923
Cornell Hotel de France,3.739644970414201
Cosmopolitan Hotel - Tribeca,3.618045112781955
Country Garden Inn and Suites,4.0
Country Hearth Inn Charlotte,1.4705882352941178
Country Hearth Inn Indianapolis,1.6
Country Hearth Inn Jacksonville Airport,2.0
Country Hearth Inn San Francisco,3.375
Country Inn & Suites By Carlson Austin-North,3.3870967741935485
Country Inn & Suites By Carlson Indianapolis-South,2.8529411764705883
"Country Inn & Suites By Carlson San Antonio Airport, TX",4.706666666666667
"Country Inn & Suites By Carlson, Charlotte - I-85 Airport",3.0555555555555554
"Country Inn & Suites By Carlson, Denver International Airport",4.631578947368421
"Country Inn & Suites By Carlson, Jacksonville",4.269230769230769
"Country Inn & Suites By Carlson, San Diego North",4.373205741626794
Country Inn & Suites Columbus - North,3.1333333333333333
Country Inn & Suites Columbus Airport,3.8181818181818183
